     1	116.11
     2	115.938
     3	115.77
     4	115.612
     5	115.461
     6	115.306
     7	115.132
     8	114.928
     9	114.69
    10	114.429
    11	114.171
    12	113.954
    13	113.817
    14	113.795
    15	113.902
    16	114.135
    17	114.466
    18	114.857
    19	115.27
    20	115.675
    21	116.052
    22	116.398
    23	116.717
    24	117.012
    25	117.277
    26	117.496
    27	117.642
    28	117.686
    29	117.599
    30	117.367
    31	116.988
    32	116.483
    33	115.884
    34	115.239
    35	114.597
    36	114.006
    37	113.5
    38	113.097
    39	112.798
    40	112.589
    41	112.455
    42	112.385
    43	112.38
    44	112.45
    45	112.613
    46	112.879
    47	113.25
    48	113.714
    49	114.246
    50	114.818
    51	115.407
    52	116.001
    53	116.596
    54	117.198
    55	117.818
    56	118.462
    57	119.129
    58	119.81
    59	120.484
    60	121.123
    61	121.698
    62	122.178
    63	122.539
    64	122.763
    65	122.845
    66	122.787
    67	122.602
    68	122.313
    69	121.945
    70	121.528
    71	121.096
    72	120.68
    73	120.311
    74	120.013
    75	119.807
    76	119.704
    77	119.714
    78	119.841
    79	120.092
    80	120.474
    81	120.993
    82	121.651
    83	122.439
    84	123.34
    85	124.318
    86	125.33
    87	126.329
    88	127.274
    89	128.142
    90	128.924
    91	129.628
    92	130.27
    93	130.87
    94	131.442
    95	131.982
    96	132.476
    97	132.892
    98	133.195
    99	133.353
   100	133.346
   101	133.172
   102	132.848
   103	132.407
   104	131.89
   105	131.338
   106	130.777
   107	130.217
   108	129.652
   109	129.066
   110	128.445
   111	127.791
   112	127.119
   113	126.471
   114	125.9
   115	125.465
   116	125.214
   117	125.175
   118	125.347
   119	125.708
   120	126.215
   121	126.823
   122	127.492
   123	128.194
   124	128.915
   125	129.654
   126	130.419
   127	131.213
   128	132.035
   129	132.874
   130	133.71
   131	134.516
   132	135.269
   133	135.947
   134	136.537
   135	137.037
   136	137.449
   137	137.782
   138	138.042
   139	138.232
   140	138.352
   141	138.395
   142	138.353
   143	138.216
   144	137.977
   145	137.635
   146	137.195
   147	136.676
   148	136.104
   149	135.516
   150	134.956
   151	134.472
   152	134.103
   153	133.878
   154	133.808
   155	133.884
   156	134.084
   157	134.377
   158	134.736
   159	135.14
   160	135.579
   161	136.054
   162	136.57
   163	137.133
   164	137.738
   165	138.373
   166	139.011
   167	139.622
   168	140.177
   169	140.657
   170	141.058
   171	141.393
   172	141.692
   173	141.992
   174	142.328
   175	142.722
   176	143.174
   177	143.661
   178	144.143
   179	144.573
   180	144.912
   181	145.136
   182	145.244
   183	145.253
   184	145.193
   185	145.096
   186	144.985
   187	144.867
   188	144.733
   189	144.563
   190	144.338
   191	144.046
   192	143.69
   193	143.292
   194	142.888
   195	142.516
   196	142.212
   197	141.994
   198	141.863
   199	141.803
   200	141.788
   201	141.788
   202	141.782
   203	141.759
   204	141.721
   205	141.682
   206	141.655
   207	141.657
   208	141.69
   209	141.752
   210	141.827
   211	141.895
   212	141.937
   213	141.941
   214	141.903
   215	141.827
   216	141.724
   217	141.606
   218	141.478
   219	141.339
   220	141.18
   221	140.987
   222	140.745
   223	140.444
   224	140.08
   225	139.658
   226	139.19
   227	138.691
   228	138.184
   229	137.69
   230	137.236
   231	136.846
   232	136.541
   233	136.337
   234	136.242
   235	136.254
   236	136.362
   237	136.549
   238	136.798
   239	137.098
   240	137.442
   241	137.834
   242	138.278
   243	138.777
   244	139.331
   245	139.925
   246	140.536
   247	141.132
   248	141.678
   249	142.144
   250	142.509
   251	142.769
   252	142.93
   253	143.014
   254	143.044
   255	143.039
   256	143.005
   257	142.93
   258	142.791
   259	142.558
   260	142.21
   261	141.74
   262	141.165
   263	140.523
   264	139.865
   265	139.247
   266	138.712
   267	138.284
   268	137.962
   269	137.725
   270	137.545
   271	137.398
   272	137.275
   273	137.183
   274	137.144
   275	137.186
   276	137.334
   277	137.599
   278	137.973
