100 -147.472 162.779
101 -146.133 162.676
102 -144.697 162.502
103 -143.187 162.26
104 -141.632 161.964
105 -140.066 161.633
106 -138.531 161.286
107 -137.074 160.945
108 -135.748 160.622
109 -134.6 160.329
110 -133.671 160.072
111 -132.994 159.857
112 -132.592 159.689
113 -132.482 159.58
114 -132.678 159.547
115 -133.176 159.605
116 -133.955 159.767
117 -134.969 160.034
118 -136.156 160.392
119 -137.445 160.818
120 -138.764 161.279
121 -140.057 161.744
122 -141.282 162.19
123 -142.408 162.611
124 -143.41 163.013
125 -144.26 163.413
126 -144.926 163.835
127 -145.376 164.299
128 -145.585 164.814
129 -145.542 165.382
130 -145.251 165.994
131 -144.733 166.634
132 -144.01 167.288
133 -143.112 167.943
134 -142.069 168.593
135 -140.915 169.233
136 -139.689 169.862
137 -138.433 170.476
138 -137.186 171.065
139 -135.98 171.614
140 -134.831 172.099
141 -133.745 172.494
142 -132.719 172.775
143 -131.757 172.922
144 -130.869 172.931
145 -130.085 172.812
146 -129.442 172.594
147 -128.984 172.313
148 -128.741 172.01
149 -128.726 171.721
150 -128.927 171.466
151 -129.314 171.256
152 -129.845 171.086
153 -130.479 170.952
154 -131.176 170.848
155 -131.905 170.773
156 -132.642 170.729
157 -133.367 170.721
158 -134.061 170.748
159 -134.712 170.805
160 -135.306 170.882
161 -135.83 170.965
162 -136.269 171.035
163 -136.605 171.075
164 -136.815 171.065
165 -136.88 170.991
166 -136.784 170.838
167 -136.521 170.602
168 -136.105 170.285
169 -135.564 169.896
170 -134.937 169.453
171 -134.27 168.979
172 -133.603 168.494
173 -132.966 168.014
174 -132.38 167.545
175 -131.853 167.089
176 -131.389 166.643
177 -130.988 166.206
178 -130.647 165.78
179 -130.365 165.371
180 -130.138 164.987
181 -129.961 164.634
182 -129.827 164.317
183 -129.73 164.042
184 -129.659 163.813
185 -129.603 163.635
186 -129.547 163.513
187 -129.47 163.453
188 -129.352 163.458
189 -129.168 163.528
190 -128.902 163.66
191 -128.545 163.85
192 -128.102 164.099
193 -127.587 164.408
194 -127.023 164.781
195 -126.429 165.215
196 -125.816 165.698
197 -125.186 166.21
198 -124.527 166.725
199 -123.828 167.217
200 -123.076 167.668
201 -122.271 168.067
202 -121.43 168.409
203 -120.588 168.698
204 -119.794 168.934
205 -119.108 169.115
206 -118.587 169.227
207 -118.268 169.252
208 -118.161 169.168
209 -118.247 168.958
210 -118.484 168.617
211 -118.82 168.151
212 -119.212 167.582
213 -119.631 166.941
214 -120.067 166.269
215 -120.529 165.607
216 -121.029 164.993
217 -121.578 164.458
218 -122.172 164.019
219 -122.793 163.68
220 -123.407 163.435
221 -123.975 163.273
222 -124.459 163.18
223 -124.829 163.148
224 -125.067 163.176
225 -125.17 163.267
226 -125.152 163.426
227 -125.033 163.656
228 -124.84 163.95
229 -124.595 164.288
230 -124.317 164.645
231 -124.017 164.988
232 -123.699 165.292
233 -123.368 165.538
234 -123.033 165.715
235 -122.707 165.82
236 -122.41 165.852
237 -122.165 165.813
238 -121.997 165.706
239 -121.925 165.534
240 -121.963 165.306
241 -122.113 165.031
242 -122.364 164.719
243 -122.695 164.376
244 -123.073 164.004
245 -123.463 163.598
246 -123.83 163.147
247 -124.149 162.641
248 -124.407 162.07
249 -124.603 161.432
250 -124.748 160.73
251 -124.855 159.976
252 -124.941 159.191
253 -125.017 158.401
254 -125.087 157.63
255 -125.15 156.902
256 -125.199 156.234
257 -125.224 155.636
258 -125.217 155.104
259 -125.173 154.632
260 -125.098 154.21
261 -125.005 153.834
262 -124.918 153.512
263 -124.863 153.256
264 -124.864 153.085
265 -124.938 153.009
266 -125.088 153.024
267 -125.302 153.111
268 -125.564 153.233
269 -125.857 153.348
270 -126.169 153.421
271 -126.504 153.428
272 -126.874 153.368
273 -127.302 153.256
274 -127.811 153.122
275 -128.416 152.998
276 -129.117 152.913
277 -129.891 152.884
278 -130.699 152.914
279 -131.49 152.995
280 -132.207 153.11
281 -132.797 153.241
282 -133.222 153.378
283 -133.457 153.52
284 -133.498 153.682
285 -133.359 153.884
286 -133.072 154.15
287 -132.675 154.493
288 -132.206 154.909
289 -131.689 155.372
290 -131.134 155.837
291 -130.539 156.253
292 -129.901 156.576
293 -129.221 156.775
294 -128.52 156.843
295 -127.835 156.793
296 -127.218 156.656
297 -126.724 156.465
298 -126.405 156.251
299 -126.298 156.032
300 -126.417 155.812
301 -126.757 155.583
302 -127.295 155.334
303 -128.004 155.055
304 -128.852 154.744
305 -129.81 154.415
306 -130.85 154.089
307 -131.952 153.797
308 -133.097 153.564
309 -134.271 153.408
310 -135.458 153.332
311 -136.635 153.322
312 -137.774 153.354
313 -138.84 153.405
314 -139.797 153.453
315 -140.615 153.486
316 -141.275 153.499
317 -141.771 153.493
318 -142.114 153.471
319 -142.325 153.437
320 -142.432 153.397
321 -142.459 153.352
322 -142.427 153.305
323 -142.345 153.252
324 -142.217 153.187
325 -142.048 153.101
326 -141.849 152.981
327 -141.638 152.819
328 -141.435 152.609
329 -141.263 152.352
330 -141.141 152.053
331 -141.084 151.721
332 -141.104 151.365
333 -141.209 150.991
334 -141.404 150.598
335 -141.687 150.187
336 -142.047 149.752
337 -142.468 149.288
338 -142.931 148.791
339 -143.417 148.257
340 -143.912 147.691
341 -144.412 147.099
342 -144.924 146.497
343 -145.452 145.903
344 -145.998 145.339
345 -146.556 144.825
346 -147.113 144.372
347 -147.656 143.987
348 -148.172 143.666
349 -148.656 143.404
350 -149.107 143.19
351 -149.525 143.023
352 -149.912 142.906
353 -150.267 142.849
354 -150.587 142.867
355 -150.866 142.967
356 -151.098 143.142
357 -151.271 143.369
358 -151.375 143.61
359 -151.398 143.821
360 -151.334 143.965
361 -151.187 144.019
362 -150.975 143.98
363 -150.73 143.866
364 -150.498 143.707
365 -150.328 143.539
366 -150.266 143.398
367 -150.343 143.306
368 -150.571 143.275
369 -150.942 143.304
370 -151.436 143.381
371 -152.023 143.49
372 -152.674 143.618
373 -153.36 143.756
374 -154.056 143.908
375 -154.738 144.086
376 -155.385 144.312
377 -155.974 144.606
378 -156.482 144.978
379 -156.889 145.422
380 -157.171 145.918
381 -157.311 146.435
382 -157.298 146.943
383 -157.128 147.42
384 -156.808 147.858
385 -156.362 148.263
386 -155.822 148.653
387 -155.236 149.048
388 -154.653 149.457
389 -154.122 149.883
390 -153.68 150.311
391 -153.352 150.721
392 -153.142 151.09
393 -153.043 151.397
394 -153.039 151.628
395 -153.108 151.77
396 -153.231 151.816
397 -153.392 151.762
398 -153.578 151.611
399 -153.782 151.368
400 -153.998 151.049
401 -154.223 150.672
402 -154.454 150.257
403 -154.686 149.827
404 -154.914 149.401
405 -155.128 148.995
406 -155.319 148.623
407 -155.476 148.298
408 -155.59 148.028
409 -155.658 147.82
410 -155.681 147.676
411 -155.665 147.598
412 -155.621 147.589
413 -155.559 147.653
414 -155.487 147.796
415 -155.406 148.023
416 -155.311 148.335
417 -155.19 148.725
418 -155.028 149.176
419 -154.81 149.666
420 -154.528 150.17
421 -154.183 150.673
422 -153.786 151.166
423 -153.361 151.654
424 -152.94 152.152
425 -152.564 152.674
426 -152.268 153.23
427 -152.083 153.817
428 -152.023 154.422
429 -152.085 155.018
430 -152.25 155.576
431 -152.49 156.071
432 -152.772 156.486
433 -153.07 156.813
434 -153.361 157.059
435 -153.63 157.237
436 -153.867 157.366
437 -154.059 157.461
438 -154.195 157.536
439 -154.259 157.595
440 -154.238 157.638
441 -154.12 157.66
442 -153.9 157.66
443 -153.584 157.643
444 -153.183 157.624
445 -152.721 157.631
446 -152.229 157.696
447 -151.735 157.854
448 -151.266 158.129
449 -150.839 158.53
450 -150.456 159.05
451 -150.11 159.663
452 -149.784 160.338
453 -149.46 161.044
454 -149.121 161.758
455 -148.759 162.464
456 -148.372 163.155
457 -147.971 163.828
458 -147.57 164.482
459 -147.188 165.112
460 -146.842 165.715
461 -146.543 166.283
462 -146.298 166.808
463 -146.106 167.282
464 -145.962 167.691
465 -145.859 168.022
466 -145.793 168.256
467 -145.765 168.375
468 -145.78 168.367
469 -145.843 168.231
470 -145.961 167.978
471 -146.131 167.629
472 -146.345 167.21
473 -146.582 166.74
474 -146.819 166.233
475 -147.026 165.695
476 -147.175 165.126
477 -147.245 164.527
478 -147.221 163.901
479 -147.098 163.255
480 -146.88 162.601
481 -146.576 161.959
482 -146.202 161.351
483 -145.777 160.801
484 -145.323 160.329
485 -144.86 159.951
486 -144.405 159.672
487 -143.972 159.489
488 -143.568 159.391
489 -143.195 159.362
490 -142.853 159.391
491 -142.544 159.469
492 -142.27 159.597
493 -142.032 159.779
494 -141.833 160.019
495 -141.666 160.314
496 -141.519 160.651
497 -141.374 161.005
498 -141.206 161.348
499 -140.993 161.65
500 -140.718 161.888
501 -140.375 162.054
502 -139.971 162.151
503 -139.53 162.197
504 -139.083 162.215
505 -138.669 162.23
506 -138.326 162.26
507 -138.077 162.314
508 -137.934 162.388
509 -137.891 162.471
510 -137.93 162.546
511 -138.028 162.601
512 -138.162 162.632
513 -138.315 162.646
514 -138.475 162.661
515 -138.635 162.705
516 -138.788 162.804
517 -138.922 162.975
518 -139.024 163.221
519 -139.075 163.533
520 -139.051 163.889
521 -138.929 164.267
522 -138.69 164.647
523 -138.32 165.017
524 -137.819 165.374
525 -137.201 165.722
526 -136.492 166.064
527 -135.729 166.403
528 -134.948 166.741
529 -134.18 167.072
530 -133.44 167.394
531 -132.722 167.698
532 -132.011 167.977
533 -131.282 168.218
534 -130.51 168.409
535 -129.681 168.54
536 -128.796 168.607
537 -127.868 168.61
538 -126.927 168.562
539 -126.01 168.479
540 -125.158 168.381
541 -124.409 168.285
542 -123.79 168.201
543 -123.314 168.132
544 -122.978 168.075
545 -122.771 168.025
546 -122.672 167.976
547 -122.662 167.924
548 -122.727 167.868
549 -122.862 167.807
550 -123.066 167.748
551 -123.343 167.697
552 -123.689 167.663
553 -124.093 167.656
554 -124.531 167.68
555 -124.973 167.736
556 -125.384 167.818
557 -125.728 167.911
558 -125.979 168.001
559 -126.119 168.074
560 -126.142 168.119
561 -126.056 168.133
562 -125.878 168.119
563 -125.639 168.078
564 -125.37 168.01
565 -125.101 167.904
566 -124.85 167.741
567 -124.626 167.499
568 -124.427 167.157
569 -124.246 166.705
570 -124.083 166.146
571 -123.946 165.498
572 -123.858 164.789
573 -123.849 164.056
574 -123.952 163.329
575 -124.191 162.64
576 -124.575 162.01
577 -125.093 161.452
578 -125.715 160.975
579 -126.398 160.583
580 -127.095 160.278
581 -127.764 160.066
582 -128.368 159.951
583 -128.885 159.943
584 -129.304 160.049
585 -129.621 160.272
586 -129.844 160.604
587 -129.982 161.022
588 -130.049 161.494
589 -130.054 161.983
590 -130.01 162.454
591 -129.923 162.882
592 -129.802 163.253
593 -129.655 163.566
594 -129.492 163.829
595 -129.324 164.055
596 -129.16 164.259
597 -129.013 164.457
598 -128.89 164.663
599 -128.8 164.889
600 -128.748 165.14
601 -128.736 165.415
602 -128.766 165.707
603 -128.84 166.001
604 -128.958 166.275
605 -129.121 166.512
606 -129.326 166.694
607 -129.57 166.812
608 -129.842 166.863
609 -130.134 166.853
610 -130.433 166.79
611 -130.731 166.688
612 -131.018 166.558
613 -131.288 166.411
614 -131.537 166.26
615 -131.757 166.115
616 -131.943 165.989
617 -132.084 165.892
618 -132.173 165.841
619 -132.203 165.849
620 -132.17 165.933
621 -132.079 166.111
622 -131.939 166.392
623 -131.763 166.779
624 -131.57 167.263
625 -131.38 167.82
626 -131.209 168.417
627 -131.068 169.014
628 -130.965 169.577
629 -130.898 170.083
630 -130.864 170.522
631 -130.862 170.89
632 -130.889 171.193
633 -130.945 171.435
634 -131.033 171.615
635 -131.151 171.729
636 -131.295 171.764
637 -131.459 171.706
638 -131.632 171.542
639 -131.802 171.26
640 -131.96 170.855
641 -132.103 170.329
642 -132.232 169.691
643 -132.355 168.952
644 -132.48 168.128
645 -132.614 167.234
646 -132.76 166.283
647 -132.917 165.286
648 -133.076 164.255
649 -133.23 163.195
650 -133.372 162.118
651 -133.507 161.039
652 -133.647 159.979
653 -133.817 158.966
654 -134.05 158.037
655 -134.376 157.222
656 -134.816 156.545
657 -135.378 156.017
658 -136.046 155.636
659 -136.79 155.385
660 -137.573 155.245
661 -138.355 155.195
662 -139.11 155.22
663 -139.824 155.315
664 -140.496 155.48
665 -141.141 155.715
666 -141.776 156.017
667 -142.416 156.373
668 -143.069 156.764
669 -143.731 157.166
670 -144.384 157.553
671 -145.001 157.903
672 -145.551 158.196
673 -146.008 158.42
674 -146.359 158.573
675 -146.602 158.657
676 -146.747 158.683
677 -146.811 158.667
678 -146.815 158.629
679 -146.776 158.583
680 -146.707 158.538
681 -146.611 158.495
682 -146.488 158.444
683 -146.336 158.376
684 -146.159 158.281
685 -145.967 158.161
686 -145.779 158.026
687 -145.623 157.896
688 -145.528 157.8
689 -145.523 157.764
690 -145.627 157.815
691 -145.848 157.965
692 -146.178 158.216
693 -146.601 158.558
694 -147.092 158.973
695 -147.629 159.442
696 -148.196 159.948
697 -148.785 160.484
698 -149.4 161.056
699 -150.051 161.672
700 -150.755 162.347
701 -151.524 163.085
702 -152.362 163.876
703 -153.261 164.692
704 -154.192 165.491
705 -155.12 166.222
706 -155.999 166.838
707 -156.791 167.308
708 -157.465 167.615
709 -158.003 167.764
710 -158.405 167.772
711 -158.683 167.67
712 -158.86 167.488
713 -158.962 167.253
714 -159.01 166.981
715 -159.022 166.676
716 -159.005 166.331
717 -158.965 165.935
718 -158.908 165.477
719 -158.841 164.953
720 -158.783 164.369
721 -158.758 163.742
722 -158.796 163.098
723 -158.926 162.464
724 -159.171 161.864
725 -159.54 161.314
726 -160.026 160.817
727 -160.605 160.369
728 -161.242 159.954
729 -161.898 159.557
730 -162.537 159.164
731 -163.134 158.765
732 -163.676 158.362
733 -164.161 157.965
734 -164.593 157.588
735 -164.977 157.245
736 -165.317 156.942
737 -165.612 156.679
738 -165.854 156.445
739 -166.033 156.228
740 -166.138 156.014
741 -166.169 155.796
742 -166.132 155.572
743 -166.045 155.347
744 -165.938 155.134
745 -165.845 154.943
746 -165.801 154.782
747 -165.833 154.654
748 -165.956 154.554
749 -166.169 154.471
750 -166.459 154.388
751 -166.806 154.284
752 -167.188 154.141
753 -167.591 153.94
754 -168.012 153.676
755 -168.454 153.352
756 -168.927 152.986
757 -169.439 152.601
758 -169.994 152.222
759 -170.588 151.868
760 -171.204 151.55
761 -171.819 151.267
762 -172.405 151.013
763 -172.937 150.783
764 -173.396 150.579
765 -173.772 150.412
766 -174.071 150.304
767 -174.306 150.279
768 -174.496 150.361
769 -174.653 150.565
770 -174.783 150.894
771 -174.872 151.34
772 -174.896 151.885
773 -174.817 152.504
774 -174.597 153.173
775 -174.205 153.868
776 -173.625 154.575
777 -172.863 155.293
778 -171.948 156.028
779 -170.929 156.792
780 -169.863 157.603
781 -168.81 158.47
782 -167.822 159.394
783 -166.935 160.358
784 -166.172 161.329
785 -165.536 162.268
786 -165.021 163.137
787 -164.617 163.907
788 -164.316 164.566
789 -164.12 165.115
790 -164.033 165.572
791 -164.06 165.958
792 -164.205 166.296
793 -164.459 166.601
794 -164.801 166.876
795 -165.198 167.115
796 -165.608 167.303
797 -165.988 167.427
798 -166.301 167.477
799 -166.516 167.45
800 -166.618 167.352
801 -166.605 167.198
802 -166.482 167.012
803 -166.262 166.815
804 -165.958 166.626
805 -165.578 166.452
806 -165.127 166.286
807 -164.599 166.113
808 -163.99 165.91
809 -163.294 165.662
810 -162.514 165.363
811 -161.659 165.026
812 -160.749 164.677
813 -159.811 164.355
814 -158.877 164.094
815 -157.98 163.919
816 -157.149 163.839
817 -156.4 163.842
818 -155.741 163.904
819 -155.163 163.998
820 -154.653 164.099
821 -154.195 164.19
822 -153.78 164.267
823 -153.407 164.333
824 -153.081 164.4
825 -152.809 164.48
826 -152.593 164.577
827 -152.422 164.686
828 -152.27 164.791
829 -152.099 164.866
830 -151.861 164.878
831 -151.513 164.8
832 -151.021 164.607
833 -150.366 164.29
834 -149.55 163.853
835 -148.591 163.313
836 -147.521 162.699
837 -146.381 162.041
838 -145.209 161.367
839 -144.032 160.695
840 -142.867 160.031
841 -141.717 159.37
842 -140.578 158.7
843 -139.448 158.009
844 -138.334 157.297
845 -137.252 156.574
846 -136.23 155.864
847 -135.301 155.204
848 -134.494 154.631
849 -133.827 154.174
850 -133.302 153.849
851 -132.902 153.654
852 -132.598 153.57
853 -132.351 153.566
854 -132.124 153.608
855 -131.887 153.669
856 -131.626 153.735
857 -131.34 153.808
858 -131.043 153.906
859 -130.756 154.059
860 -130.502 154.298
861 -130.293 154.648
862 -130.129 155.113
863 -129.989 155.678
864 -129.839 156.306
865 -129.633 156.943
866 -129.331 157.537
867 -128.901 158.04
868 -128.332 158.425
869 -127.634 158.687
870 -126.832 158.84
871 -125.966 158.911
872 -125.075 158.924
873 -124.193 158.895
874 -123.341 158.822
875 -122.525 158.688
876 -121.742 158.467
877 -120.983 158.134
878 -120.245 157.676
879 -119.535 157.098
880 -118.885 156.427
881 -118.34 155.711
882 -117.95 155.006
883 -117.759 154.367
884 -117.785 153.84
885 -118.01 153.443
886 -118.384 153.164
887 -118.831 152.973
888 -119.279 152.826
889 -119.666 152.685
890 -119.959 152.529
891 -120.153 152.366
892 -120.272 152.227
893 -120.357 152.158
894 -120.451 152.202
895 -120.592 152.388
896 -120.793 152.715
897 -121.05 153.156
898 -121.335 153.662
899 -121.614 154.18
900 -121.856 154.662
901 -122.049 155.079
902 -122.2 155.419
903 -122.337 155.689
904 -122.498 155.902
905 -122.719 156.071
906 -123.02 156.198
907 -123.399 156.274
908 -123.833 156.276
909 -124.285 156.174
910 -124.718 155.94
911 -125.102 155.554
912 -125.426 155.011
913 -125.697 154.33
914 -125.936 153.546
915 -126.172 152.706
916 -126.429 151.861
917 -126.724 151.049
918 -127.055 150.297
919 -127.403 149.611
920 -127.739 148.983
921 -128.03 148.398
922 -128.244 147.836
923 -128.361 147.286
924 -128.377 146.745
925 -128.3 146.217
926 -128.153 145.715
927 -127.964 145.254
928 -127.756 144.849
929 -127.545 144.51
930 -127.329 144.241
931 -127.091 144.034
932 -126.804 143.873
933 -126.435 143.731
934 -125.957 143.582
935 -125.358 143.4
936 -124.643 143.174
937 -123.834 142.905
938 -122.974 142.612
939 -122.115 142.325
940 -121.31 142.078
941 -120.602 141.903
942 -120.015 141.814
943 -119.55 141.808
944 -119.186 141.86
945 -118.892 141.936
946 -118.636 141.998
947 -118.395 142.019
948 -118.164 141.987
949 -117.948 141.908
950 -117.762 141.804
951 -117.617 141.706
952 -117.515 141.646
953 -117.439 141.649
954 -117.363 141.726
955 -117.251 141.872
956 -117.074 142.066
957 -116.81 142.281
958 -116.454 142.488
959 -116.022 142.665
960 -115.542 142.809
961 -115.056 142.935
962 -114.613 143.07
963 -114.255 143.24
964 -114.006 143.46
965 -113.867 143.716
966 -113.81 143.964
967 -113.791 144.144
968 -113.759 144.19
969 -113.675 144.053
970 -113.521 143.713
971 -113.304 143.181
972 -113.057 142.495
973 -112.826 141.707
974 -112.658 140.865
975 -112.583 140.008
976 -112.608 139.15
977 -112.709 138.286
978 -112.844 137.397
979 -112.96 136.464
980 -113.017 135.475
981 -112.996 134.441
982 -112.907 133.399
983 -112.785 132.411
984 -112.678 131.553
985 -112.628 130.894
986 -112.654 130.478
987 -112.741 130.307
988 -112.845 130.341
989 -112.908 130.515
990 -112.875 130.761
991 -112.706 131.032
992 -112.391 131.31
993 -111.946 131.603
994 -111.413 131.939
995 -110.854 132.344
996 -110.332 132.831
997 -109.902 133.39
998 -109.604 133.989
999 -109.454 134.577
1000 -109.445 135.099
1001 -109.557 135.506
1002 -109.765 135.756
1003 -110.048 135.823
1004 -110.396 135.698
1005 -110.811 135.388
1006 -111.303 134.913
1007 -111.88 134.304
1008 -112.546 133.59
1009 -113.289 132.797
1010 -114.085 131.941
1011 -114.898 131.03
1012 -115.69 130.07
1013 -116.42 129.074
1014 -117.057 128.065
1015 -117.58 127.077
1016 -117.986 126.153
1017 -118.286 125.338
1018 -118.509 124.673
1019 -118.69 124.189
1020 -118.861 123.898
1021 -119.044 123.796
1022 -119.248 123.861
1023 -119.471 124.055
1024 -119.702 124.337
1025 -119.932 124.665
1026 -120.151 125.009
1027 -120.353 125.347
1028 -120.534 125.672
1029 -120.688 125.985
1030 -120.808 126.292
1031 -120.879 126.598
1032 -120.884 126.903
1033 -120.799 127.198
1034 -120.599 127.468
1035 -120.262 127.694
1036 -119.773 127.856
1037 -119.13 127.945
1038 -118.352 127.964
1039 -117.48 127.936
1040 -116.578 127.901
1041 -115.722 127.907
1042 -114.983 127.995
1043 -114.404 128.178
1044 -113.994 128.438
1045 -113.725 128.725
1046 -113.547 128.971
1047 -113.407 129.118
1048 -113.26 129.128
1049 -113.08 128.997
1050 -112.86 128.753
1051 -112.605 128.446
1052 -112.326 128.134
1053 -112.032 127.866
1054 -111.733 127.669
1055 -111.433 127.542
1056 -111.136 127.457
1057 -110.844 127.372
1058 -110.56 127.242
1059 -110.289 127.036
1060 -110.043 126.744
1061 -109.842 126.385
1062 -109.711 125.999
1063 -109.673 125.638
1064 -109.736 125.343
1065 -109.892 125.133
1066 -110.113 124.993
1067 -110.357 124.879
1068 -110.582 124.741
1069 -110.759 124.536
1070 -110.879 124.253
1071 -110.954 123.912
1072 -111.01 123.566
1073 -111.076 123.278
1074 -111.176 123.099
1075 -111.32 123.057
1076 -111.501 123.144
1077 -111.703 123.318
1078 -111.905 123.519
1079 -112.087 123.688
1080 -112.236 123.776
1081 -112.356 123.762
1082 -112.46 123.649
1083 -112.576 123.467
1084 -112.73 123.254
1085 -112.939 123.042
1086 -113.202 122.842
1087 -113.496 122.644
1088 -113.785 122.412
1089 -114.03 122.107
1090 -114.197 121.699
1091 -114.265 121.182
1092 -114.228 120.576
1093 -114.097 119.927
1094 -113.891 119.298
1095 -113.64 118.75
1096 -113.378 118.335
1097 -113.137 118.08
1098 -112.943 117.989
1099 -112.81 118.047
1100 -112.742 118.228
1101 -112.729 118.501
1102 -112.758 118.843
1103 -112.818 119.235
1104 -112.906 119.667
1105 -113.024 120.135
1106 -113.182 120.638
1107 -113.384 121.174
1108 -113.629 121.743
1109 -113.901 122.336
1110 -114.177 122.941
1111 -114.429 123.543
1112 -114.627 124.12
1113 -114.752 124.653
1114 -114.794 125.125
1115 -114.755 125.526
1116 -114.65 125.854
1117 -114.506 126.117
1118 -114.359 126.33
1119 -114.25 126.515
1120 -114.219 126.697
1121 -114.297 126.9
1122 -114.497 127.138
1123 -114.812 127.415
1124 -115.212 127.72
1125 -115.656 128.026
1126 -116.099 128.302
1127 -116.504 128.515
1128 -116.853 128.65
1129 -117.145 128.714
1130 -117.393 128.742
1131 -117.613 128.795
1132 -117.813 128.943
1133 -117.984 129.246
1134 -118.103 129.737
1135 -118.139 130.412
1136 -118.067 131.234
1137 -117.877 132.151
1138 -117.574 133.109
1139 -117.185 134.073
1140 -116.752 135.035
1141 -116.325 136.006
1142 -115.953 137.008
1143 -115.674 138.052
1144 -115.499 139.129
1145 -115.409 140.205
1146 -115.357 141.225
1147 -115.281 142.125
1148 -115.122 142.846
1149 -114.839 143.347
1150 -114.416 143.61
1151 -113.87 143.643
1152 -113.243 143.476
1153 -112.598 143.158
1154 -111.996 142.741
1155 -111.485 142.272
1156 -111.088 141.783
1157 -110.796 141.286
1158 -110.578 140.776
1159 -110.394 140.238
1160 -110.208 139.665
1161 -110 139.065
1162 -109.774 138.469
1163 -109.553 137.921
1164 -109.373 137.473
1165 -109.269 137.166
1166 -109.264 137.02
1167 -109.358 137.027
1168 -109.525 137.153
1169 -109.716 137.35
1170 -109.877 137.565
1171 -109.954 137.754
1172 -109.911 137.892
1173 -109.741 137.974
1174 -109.466 138.015
1175 -109.138 138.045
1176 -108.822 138.095
1177 -108.589 138.194
1178 -108.493 138.359
1179 -108.568 138.592
1180 -108.817 138.885
1181 -109.224 139.217
1182 -109.756 139.567
1183 -110.377 139.918
1184 -111.056 140.255
1185 -111.777 140.575
1186 -112.541 140.883
1187 -113.356 141.191
1188 -114.242 141.516
1189 -115.21 141.877
1190 -116.258 142.285
1191 -117.361 142.742
1192 -118.471 143.231
1193 -119.531 143.724
1194 -120.48 144.187
1195 -121.271 144.586
1196 -121.882 144.902
1197 -122.313 145.135
1198 -122.589 145.307
1199 -122.752 145.456
1200 -122.848 145.625
1201 -122.924 145.851
1202 -123.013 146.147
1203 -123.13 146.502
1204 -123.272 146.879
1205 -123.423 147.232
1206 -123.563 147.514
1207 -123.678 147.697
1208 -123.764 147.774
1209 -123.836 147.763
1210 -123.924 147.701
1211 -124.063 147.634
1212 -124.285 147.603
1213 -124.604 147.634
1214 -125.01 147.731
1215 -125.471 147.872
1216 -125.941 148.021
1217 -126.377 148.14
1218 -126.745 148.206
1219 -127.035 148.214
1220 -127.256 148.188
1221 -127.435 148.173
1222 -127.607 148.219
1223 -127.805 148.368
1224 -128.044 148.641
1225 -128.322 149.028
1226 -128.613 149.498
1227 -128.883 150.006
1228 -129.09 150.505
1229 -129.207 150.964
1230 -129.22 151.366
1231 -129.137 151.71
1232 -128.979 152.003
1233 -128.777 152.247
1234 -128.56 152.437
1235 -128.35 152.553
1236 -128.151 152.567
1237 -127.96 152.447
1238 -127.766 152.169
1239 -127.556 151.719
1240 -127.329 151.098
1241 -127.094 150.323
1242 -126.873 149.42
1243 -126.7 148.428
1244 -126.613 147.395
1245 -126.643 146.365
1246 -126.804 145.377
1247 -127.091 144.465
1248 -127.473 143.652
1249 -127.9 142.95
1250 -128.312 142.365
