     1	160.024
     2	159.933
     3	159.807
     4	159.656
     5	159.495
     6	159.334
     7	159.176
     8	159.023
     9	158.872
    10	158.722
    11	158.574
    12	158.433
    13	158.307
    14	158.204
    15	158.133
    16	158.096
    17	158.091
    18	158.109
    19	158.136
    20	158.156
    21	158.154
    22	158.123
    23	158.062
    24	157.982
    25	157.896
    26	157.822
    27	157.776
    28	157.764
    29	157.781
    30	157.816
    31	157.853
    32	157.875
    33	157.878
    34	157.862
    35	157.841
    36	157.828
    37	157.836
    38	157.87
    39	157.925
    40	157.99
    41	158.054
    42	158.11
    43	158.159
    44	158.213
    45	158.291
    46	158.415
    47	158.606
    48	158.877
    49	159.235
    50	159.677
    51	160.191
    52	160.762
    53	161.371
    54	161.997
    55	162.626
    56	163.246
    57	163.851
    58	164.436
    59	164.997
    60	165.526
    61	166.015
    62	166.453
    63	166.829
    64	167.137
    65	167.377
    66	167.556
    67	167.688
    68	167.783
    69	167.851
    70	167.894
    71	167.908
    72	167.886
    73	167.821
    74	167.711
    75	167.555
    76	167.357
    77	167.12
    78	166.849
    79	166.549
    80	166.225
    81	165.882
    82	165.529
    83	165.173
    84	164.825
    85	164.493
    86	164.182
    87	163.898
    88	163.643
    89	163.415
    90	163.216
    91	163.046
    92	162.908
    93	162.807
    94	162.746
    95	162.724
    96	162.738
    97	162.772
    98	162.806
    99	162.817
   100	162.779
   101	162.676
   102	162.502
   103	162.26
   104	161.964
   105	161.633
   106	161.286
   107	160.945
   108	160.622
   109	160.329
   110	160.072
   111	159.857
   112	159.689
   113	159.58
   114	159.547
   115	159.605
   116	159.767
   117	160.034
   118	160.392
   119	160.818
   120	161.279
   121	161.744
   122	162.19
   123	162.611
   124	163.013
   125	163.413
   126	163.835
   127	164.299
   128	164.814
   129	165.382
   130	165.994
   131	166.634
   132	167.288
   133	167.943
   134	168.593
   135	169.233
   136	169.862
   137	170.476
   138	171.065
   139	171.614
   140	172.099
   141	172.494
   142	172.775
   143	172.922
   144	172.931
   145	172.812
   146	172.594
   147	172.313
   148	172.01
   149	171.721
   150	171.466
   151	171.256
   152	171.086
   153	170.952
   154	170.848
   155	170.773
   156	170.729
   157	170.721
   158	170.748
   159	170.805
   160	170.882
   161	170.965
   162	171.035
   163	171.075
   164	171.065
   165	170.991
   166	170.838
   167	170.602
   168	170.285
   169	169.896
   170	169.453
   171	168.979
   172	168.494
   173	168.014
   174	167.545
   175	167.089
   176	166.643
   177	166.206
   178	165.78
   179	165.371
   180	164.987
   181	164.634
   182	164.317
   183	164.042
   184	163.813
   185	163.635
   186	163.513
   187	163.453
   188	163.458
   189	163.528
   190	163.66
   191	163.85
   192	164.099
   193	164.408
   194	164.781
   195	165.215
   196	165.698
   197	166.21
   198	166.725
   199	167.217
   200	167.668
   201	168.067
   202	168.409
   203	168.698
   204	168.934
   205	169.115
   206	169.227
   207	169.252
   208	169.168
   209	168.958
   210	168.617
   211	168.151
   212	167.582
   213	166.941
   214	166.269
   215	165.607
   216	164.993
   217	164.458
   218	164.019
   219	163.68
   220	163.435
   221	163.273
   222	163.18
   223	163.148
   224	163.176
   225	163.267
   226	163.426
   227	163.656
   228	163.95
   229	164.288
   230	164.645
   231	164.988
   232	165.292
   233	165.538
   234	165.715
   235	165.82
   236	165.852
   237	165.813
   238	165.706
   239	165.534
   240	165.306
   241	165.031
   242	164.719
   243	164.376
   244	164.004
   245	163.598
   246	163.147
   247	162.641
   248	162.07
   249	161.432
   250	160.73
   251	159.976
   252	159.191
   253	158.401
   254	157.63
   255	156.902
   256	156.234
   257	155.636
   258	155.104
   259	154.632
   260	154.21
   261	153.834
   262	153.512
   263	153.256
   264	153.085
   265	153.009
   266	153.024
   267	153.111
   268	153.233
   269	153.348
   270	153.421
   271	153.428
   272	153.368
   273	153.256
   274	153.122
   275	152.998
   276	152.913
   277	152.884
   278	152.914
   279	152.995
   280	153.11
   281	153.241
   282	153.378
   283	153.52
   284	153.682
   285	153.884
   286	154.15
   287	154.493
   288	154.909
   289	155.372
   290	155.837
   291	156.253
   292	156.576
   293	156.775
   294	156.843
   295	156.793
   296	156.656
   297	156.465
   298	156.251
   299	156.032
   300	155.812
   301	155.583
   302	155.334
   303	155.055
   304	154.744
   305	154.415
   306	154.089
   307	153.797
   308	153.564
   309	153.408
   310	153.332
   311	153.322
   312	153.354
   313	153.405
   314	153.453
   315	153.486
   316	153.499
   317	153.493
   318	153.471
   319	153.437
   320	153.397
   321	153.352
   322	153.305
   323	153.252
   324	153.187
   325	153.101
   326	152.981
   327	152.819
   328	152.609
   329	152.352
   330	152.053
   331	151.721
   332	151.365
   333	150.991
   334	150.598
   335	150.187
   336	149.752
   337	149.288
   338	148.791
   339	148.257
   340	147.691
   341	147.099
   342	146.497
   343	145.903
   344	145.339
   345	144.825
   346	144.372
   347	143.987
   348	143.666
   349	143.404
   350	143.19
   351	143.023
   352	142.906
   353	142.849
   354	142.867
   355	142.967
   356	143.142
   357	143.369
   358	143.61
   359	143.821
   360	143.965
